_id,metric_name,report_group,calendar_year,kpi_count,geo_area_name,population_name,acs_5_yr_est,kpi_population
566190,Individuals Receiving Income Supports,Community Trends,2019,948,East Mckeesport,Total Population,,2207
566191,Individuals Receiving Income Supports,Community Trends,2020,943,East Mckeesport,Total Population,,2207
566192,Individuals Receiving Income Supports,Community Trends,2021,941,East Mckeesport,Total Population,,2207
566193,Individuals Receiving Income Supports,Community Trends,2022,938,East Mckeesport,Total Population,,2207
566194,Individuals Receiving Income Supports,Community Trends,2017,1521,East Pittsburgh,Total Population,,1923
566195,Individuals Receiving Income Supports,Community Trends,2018,1571,East Pittsburgh,Total Population,,1923
566196,Individuals Receiving Income Supports,Community Trends,2019,1615,East Pittsburgh,Total Population,,1923
566197,Individuals Receiving Income Supports,Community Trends,2020,1640,East Pittsburgh,Total Population,,1923
566198,Individuals Receiving Income Supports,Community Trends,2021,1643,East Pittsburgh,Total Population,,1923
566199,Individuals Receiving Income Supports,Community Trends,2022,1640,East Pittsburgh,Total Population,,1923
566200,Individuals Receiving Income Supports,Community Trends,2017,342,Edgewood,Total Population,,3252
566201,Individuals Receiving Income Supports,Community Trends,2018,354,Edgewood,Total Population,,3252
566202,Individuals Receiving Income Supports,Community Trends,2019,405,Edgewood,Total Population,,3252
566203,Individuals Receiving Income Supports,Community Trends,2020,442,Edgewood,Total Population,,3252
566204,Individuals Receiving Income Supports,Community Trends,2021,439,Edgewood,Total Population,,3252
566205,Individuals Receiving Income Supports,Community Trends,2022,423,Edgewood,Total Population,,3252
566206,Individuals Receiving Income Supports,Community Trends,2017,90,Edgeworth,Total Population,,1640
566207,Individuals Receiving Income Supports,Community Trends,2018,111,Edgeworth,Total Population,,1640
566208,Individuals Receiving Income Supports,Community Trends,2019,109,Edgeworth,Total Population,,1640
566209,Individuals Receiving Income Supports,Community Trends,2020,106,Edgeworth,Total Population,,1640
566210,Individuals Receiving Income Supports,Community Trends,2021,89,Edgeworth,Total Population,,1640
566211,Individuals Receiving Income Supports,Community Trends,2022,94,Edgeworth,Total Population,,1640
566212,Individuals Receiving Income Supports,Community Trends,2017,593,Elizabeth Borough,Total Population,,1497
566213,Individuals Receiving Income Supports,Community Trends,2018,637,Elizabeth Borough,Total Population,,1497
566214,Individuals Receiving Income Supports,Community Trends,2019,643,Elizabeth Borough,Total Population,,1497
566215,Individuals Receiving Income Supports,Community Trends,2020,653,Elizabeth Borough,Total Population,,1497
566216,Individuals Receiving Income Supports,Community Trends,2021,642,Elizabeth Borough,Total Population,,1497
566217,Individuals Receiving Income Supports,Community Trends,2022,648,Elizabeth Borough,Total Population,,1497
566218,Individuals Receiving Income Supports,Community Trends,2017,2553,Elizabeth Township,Total Population,,13418
566219,Individuals Receiving Income Supports,Community Trends,2018,2744,Elizabeth Township,Total Population,,13418
566220,Individuals Receiving Income Supports,Community Trends,2019,2776,Elizabeth Township,Total Population,,13418
566221,Individuals Receiving Income Supports,Community Trends,2020,2898,Elizabeth Township,Total Population,,13418
566222,Individuals Receiving Income Supports,Community Trends,2021,2765,Elizabeth Township,Total Population,,13418
566223,Individuals Receiving Income Supports,Community Trends,2022,2826,Elizabeth Township,Total Population,,13418
566224,Individuals Receiving Income Supports,Community Trends,2017,556,Emsworth,Total Population,,2601
566225,Individuals Receiving Income Supports,Community Trends,2018,581,Emsworth,Total Population,,2601
566226,Individuals Receiving Income Supports,Community Trends,2019,600,Emsworth,Total Population,,2601
566227,Individuals Receiving Income Supports,Community Trends,2020,637,Emsworth,Total Population,,2601
566228,Individuals Receiving Income Supports,Community Trends,2021,619,Emsworth,Total Population,,2601
566229,Individuals Receiving Income Supports,Community Trends,2022,641,Emsworth,Total Population,,2601
566230,Individuals Receiving Income Supports,Community Trends,2017,1332,Etna,Total Population,,3463
566231,Individuals Receiving Income Supports,Community Trends,2018,1411,Etna,Total Population,,3463
566232,Individuals Receiving Income Supports,Community Trends,2019,1427,Etna,Total Population,,3463
566233,Individuals Receiving Income Supports,Community Trends,2020,1461,Etna,Total Population,,3463
566234,Individuals Receiving Income Supports,Community Trends,2021,1420,Etna,Total Population,,3463
566235,Individuals Receiving Income Supports,Community Trends,2022,1441,Etna,Total Population,,3463
566236,Individuals Receiving Income Supports,Community Trends,2017,427,Fawn,Total Population,,2344
566237,Individuals Receiving Income Supports,Community Trends,2018,467,Fawn,Total Population,,2344
566238,Individuals Receiving Income Supports,Community Trends,2019,471,Fawn,Total Population,,2344
566239,Individuals Receiving Income Supports,Community Trends,2020,483,Fawn,Total Population,,2344
566240,Individuals Receiving Income Supports,Community Trends,2021,468,Fawn,Total Population,,2344
566241,Individuals Receiving Income Supports,Community Trends,2022,483,Fawn,Total Population,,2344
566242,Individuals Receiving Income Supports,Community Trends,2017,1029,Findlay,Total Population,,5884
566243,Individuals Receiving Income Supports,Community Trends,2018,1127,Findlay,Total Population,,5884
566244,Individuals Receiving Income Supports,Community Trends,2019,1200,Findlay,Total Population,,5884
566245,Individuals Receiving Income Supports,Community Trends,2020,1209,Findlay,Total Population,,5884
566246,Individuals Receiving Income Supports,Community Trends,2021,1173,Findlay,Total Population,,5884
566247,Individuals Receiving Income Supports,Community Trends,2022,1214,Findlay,Total Population,,5884
566248,Individuals Receiving Income Supports,Community Trends,2017,1136,Forest Hills,Total Population,,6507
566249,Individuals Receiving Income Supports,Community Trends,2018,1246,Forest Hills,Total Population,,6507
566250,Individuals Receiving Income Supports,Community Trends,2019,1293,Forest Hills,Total Population,,6507
566251,Individuals Receiving Income Supports,Community Trends,2020,1371,Forest Hills,Total Population,,6507
566252,Individuals Receiving Income Supports,Community Trends,2021,1368,Forest Hills,Total Population,,6507
566253,Individuals Receiving Income Supports,Community Trends,2022,1377,Forest Hills,Total Population,,6507
566254,Individuals Receiving Income Supports,Community Trends,2017,810,Forward,Total Population,,3360
566255,Individuals Receiving Income Supports,Community Trends,2018,891,Forward,Total Population,,3360
566256,Individuals Receiving Income Supports,Community Trends,2019,945,Forward,Total Population,,3360
566257,Individuals Receiving Income Supports,Community Trends,2020,956,Forward,Total Population,,3360
566258,Individuals Receiving Income Supports,Community Trends,2021,900,Forward,Total Population,,3360
566259,Individuals Receiving Income Supports,Community Trends,2022,926,Forward,Total Population,,3360
566260,Individuals Receiving Income Supports,Community Trends,2017,187,Fox Chapel,Total Population,,5406
566261,Individuals Receiving Income Supports,Community Trends,2018,218,Fox Chapel,Total Population,,5406
566262,Individuals Receiving Income Supports,Community Trends,2019,246,Fox Chapel,Total Population,,5406
566263,Individuals Receiving Income Supports,Community Trends,2020,266,Fox Chapel,Total Population,,5406
566264,Individuals Receiving Income Supports,Community Trends,2021,194,Fox Chapel,Total Population,,5406
566265,Individuals Receiving Income Supports,Community Trends,2022,204,Fox Chapel,Total Population,,5406
566266,Individuals Receiving Income Supports,Community Trends,2017,879,Franklin Park,Total Population,,14908
566267,Individuals Receiving Income Supports,Community Trends,2018,964,Franklin Park,Total Population,,14908
566268,Individuals Receiving Income Supports,Community Trends,2019,1068,Franklin Park,Total Population,,14908
566269,Individuals Receiving Income Supports,Community Trends,2020,1166,Franklin Park,Total Population,,14908
566270,Individuals Receiving Income Supports,Community Trends,2021,942,Franklin Park,Total Population,,14908
566271,Individuals Receiving Income Supports,Community Trends,2022,970,Franklin Park,Total Population,,14908
566272,Individuals Receiving Income Supports,Community Trends,2017,257,Frazer,Total Population,,1117
566273,Individuals Receiving Income Supports,Community Trends,2018,274,Frazer,Total Population,,1117
566274,Individuals Receiving Income Supports,Community Trends,2019,271,Frazer,Total Population,,1117
566275,Individuals Receiving Income Supports,Community Trends,2020,273,Frazer,Total Population,,1117
566276,Individuals Receiving Income Supports,Community Trends,2021,261,Frazer,Total Population,,1117
566277,Individuals Receiving Income Supports,Community Trends,2022,263,Frazer,Total Population,,1117
566278,Individuals Receiving Income Supports,Community Trends,2017,2384,Glassport,Total Population,,4580
566279,Individuals Receiving Income Supports,Community Trends,2018,2464,Glassport,Total Population,,4580
566280,Individuals Receiving Income Supports,Community Trends,2019,2479,Glassport,Total Population,,4580
566281,Individuals Receiving Income Supports,Community Trends,2020,2522,Glassport,Total Population,,4580
566282,Individuals Receiving Income Supports,Community Trends,2021,2548,Glassport,Total Population,,4580
566283,Individuals Receiving Income Supports,Community Trends,2022,2568,Glassport,Total Population,,4580
566284,Individuals Receiving Income Supports,Community Trends,2017,56,Glen Osborne,Total Population,,630
566285,Individuals Receiving Income Supports,Community Trends,2018,62,Glen Osborne,Total Population,,630
566286,Individuals Receiving Income Supports,Community Trends,2019,64,Glen Osborne,Total Population,,630
566287,Individuals Receiving Income Supports,Community Trends,2020,59,Glen Osborne,Total Population,,630
566288,Individuals Receiving Income Supports,Community Trends,2021,57,Glen Osborne,Total Population,,630
566289,Individuals Receiving Income Supports,Community Trends,2022,60,Glen Osborne,Total Population,,630
566290,Individuals Receiving Income Supports,Community Trends,2017,43,Glenfield,Total Population,,216
566291,Individuals Receiving Income Supports,Community Trends,2018,51,Glenfield,Total Population,,216
566292,Individuals Receiving Income Supports,Community Trends,2019,54,Glenfield,Total Population,,216
566293,Individuals Receiving Income Supports,Community Trends,2020,61,Glenfield,Total Population,,216
566294,Individuals Receiving Income Supports,Community Trends,2021,52,Glenfield,Total Population,,216
566295,Individuals Receiving Income Supports,Community Trends,2022,53,Glenfield,Total Population,,216
566296,Individuals Receiving Income Supports,Community Trends,2017,614,Green Tree,Total Population,,5075
566297,Individuals Receiving Income Supports,Community Trends,2018,681,Green Tree,Total Population,,5075
566298,Individuals Receiving Income Supports,Community Trends,2019,673,Green Tree,Total Population,,5075
566299,Individuals Receiving Income Supports,Community Trends,2020,707,Green Tree,Total Population,,5075
566300,Individuals Receiving Income Supports,Community Trends,2021,682,Green Tree,Total Population,,5075
566301,Individuals Receiving Income Supports,Community Trends,2022,713,Green Tree,Total Population,,5075
566302,Individuals Receiving Income Supports,Community Trends,2017,1942,Hampton,Total Population,,18943
566303,Individuals Receiving Income Supports,Community Trends,2018,2203,Hampton,Total Population,,18943
566304,Individuals Receiving Income Supports,Community Trends,2019,2310,Hampton,Total Population,,18943
566305,Individuals Receiving Income Supports,Community Trends,2020,2445,Hampton,Total Population,,18943
566306,Individuals Receiving Income Supports,Community Trends,2021,2042,Hampton,Total Population,,18943
566307,Individuals Receiving Income Supports,Community Trends,2022,2037,Hampton,Total Population,,18943
