_id,metric_name,report_group,calendar_year,kpi_count,geo_area_name
375471,Individuals Receiving DHS Services,Population Served by DHS,2020,700,Marshall-Shadeland
375472,Individuals Receiving DHS Services,Population Served by DHS,2021,727,Marshall-Shadeland
375473,Individuals Receiving DHS Services,Population Served by DHS,2022,718,Marshall-Shadeland
375474,Individuals Receiving DHS Services,Population Served by DHS,2023,600,Marshall-Shadeland
375475,Individuals Receiving DHS Services,Population Served by DHS,2018,348,Middle Hill
375476,Individuals Receiving DHS Services,Population Served by DHS,2019,332,Middle Hill
375477,Individuals Receiving DHS Services,Population Served by DHS,2020,332,Middle Hill
375478,Individuals Receiving DHS Services,Population Served by DHS,2021,335,Middle Hill
375479,Individuals Receiving DHS Services,Population Served by DHS,2022,349,Middle Hill
375480,Individuals Receiving DHS Services,Population Served by DHS,2023,289,Middle Hill
375481,Individuals Receiving DHS Services,Population Served by DHS,2018,176,Morningside
375482,Individuals Receiving DHS Services,Population Served by DHS,2019,160,Morningside
375483,Individuals Receiving DHS Services,Population Served by DHS,2020,167,Morningside
375484,Individuals Receiving DHS Services,Population Served by DHS,2021,166,Morningside
375485,Individuals Receiving DHS Services,Population Served by DHS,2022,170,Morningside
375486,Individuals Receiving DHS Services,Population Served by DHS,2023,147,Morningside
375487,Individuals Receiving DHS Services,Population Served by DHS,2018,86,Mount Oliver
375488,Individuals Receiving DHS Services,Population Served by DHS,2019,79,Mount Oliver
375489,Individuals Receiving DHS Services,Population Served by DHS,2020,79,Mount Oliver
375490,Individuals Receiving DHS Services,Population Served by DHS,2021,71,Mount Oliver
375491,Individuals Receiving DHS Services,Population Served by DHS,2022,59,Mount Oliver
375492,Individuals Receiving DHS Services,Population Served by DHS,2023,53,Mount Oliver
375493,Individuals Receiving DHS Services,Population Served by DHS,2018,711,Mount Washington
375494,Individuals Receiving DHS Services,Population Served by DHS,2019,706,Mount Washington
375495,Individuals Receiving DHS Services,Population Served by DHS,2020,683,Mount Washington
375496,Individuals Receiving DHS Services,Population Served by DHS,2021,739,Mount Washington
375497,Individuals Receiving DHS Services,Population Served by DHS,2022,729,Mount Washington
375498,Individuals Receiving DHS Services,Population Served by DHS,2023,653,Mount Washington
375499,Individuals Receiving DHS Services,Population Served by DHS,2018,51,New Homestead
375500,Individuals Receiving DHS Services,Population Served by DHS,2019,53,New Homestead
375501,Individuals Receiving DHS Services,Population Served by DHS,2020,48,New Homestead
375502,Individuals Receiving DHS Services,Population Served by DHS,2021,43,New Homestead
375503,Individuals Receiving DHS Services,Population Served by DHS,2022,43,New Homestead
375504,Individuals Receiving DHS Services,Population Served by DHS,2023,46,New Homestead
375505,Individuals Receiving DHS Services,Population Served by DHS,2018,212,North Oakland
375506,Individuals Receiving DHS Services,Population Served by DHS,2019,200,North Oakland
375507,Individuals Receiving DHS Services,Population Served by DHS,2020,171,North Oakland
375508,Individuals Receiving DHS Services,Population Served by DHS,2021,203,North Oakland
375509,Individuals Receiving DHS Services,Population Served by DHS,2022,179,North Oakland
375510,Individuals Receiving DHS Services,Population Served by DHS,2023,149,North Oakland
375511,Individuals Receiving DHS Services,Population Served by DHS,2018,11,North Shore
375512,Individuals Receiving DHS Services,Population Served by DHS,2019,12,North Shore
375513,Individuals Receiving DHS Services,Population Served by DHS,2020,17,North Shore
375514,Individuals Receiving DHS Services,Population Served by DHS,2021,24,North Shore
375515,Individuals Receiving DHS Services,Population Served by DHS,2022,29,North Shore
375516,Individuals Receiving DHS Services,Population Served by DHS,2023,28,North Shore
375517,Individuals Receiving DHS Services,Population Served by DHS,2018,382,Northview Heights
375518,Individuals Receiving DHS Services,Population Served by DHS,2019,386,Northview Heights
375519,Individuals Receiving DHS Services,Population Served by DHS,2020,359,Northview Heights
375520,Individuals Receiving DHS Services,Population Served by DHS,2021,364,Northview Heights
375521,Individuals Receiving DHS Services,Population Served by DHS,2022,369,Northview Heights
375522,Individuals Receiving DHS Services,Population Served by DHS,2023,277,Northview Heights
375523,Individuals Receiving DHS Services,Population Served by DHS,2018,69,Oakwood
375524,Individuals Receiving DHS Services,Population Served by DHS,2019,71,Oakwood
375525,Individuals Receiving DHS Services,Population Served by DHS,2020,74,Oakwood
375526,Individuals Receiving DHS Services,Population Served by DHS,2021,88,Oakwood
375527,Individuals Receiving DHS Services,Population Served by DHS,2022,83,Oakwood
375528,Individuals Receiving DHS Services,Population Served by DHS,2023,72,Oakwood
375529,Individuals Receiving DHS Services,Population Served by DHS,2018,266,Overbrook
375530,Individuals Receiving DHS Services,Population Served by DHS,2019,269,Overbrook
375531,Individuals Receiving DHS Services,Population Served by DHS,2020,290,Overbrook
375532,Individuals Receiving DHS Services,Population Served by DHS,2021,310,Overbrook
375533,Individuals Receiving DHS Services,Population Served by DHS,2022,291,Overbrook
375534,Individuals Receiving DHS Services,Population Served by DHS,2023,274,Overbrook
375535,Individuals Receiving DHS Services,Population Served by DHS,2018,390,Perry North
375536,Individuals Receiving DHS Services,Population Served by DHS,2019,361,Perry North
375537,Individuals Receiving DHS Services,Population Served by DHS,2020,366,Perry North
375538,Individuals Receiving DHS Services,Population Served by DHS,2021,378,Perry North
375539,Individuals Receiving DHS Services,Population Served by DHS,2022,368,Perry North
375540,Individuals Receiving DHS Services,Population Served by DHS,2023,324,Perry North
375541,Individuals Receiving DHS Services,Population Served by DHS,2018,593,Perry South
375542,Individuals Receiving DHS Services,Population Served by DHS,2019,592,Perry South
375543,Individuals Receiving DHS Services,Population Served by DHS,2020,576,Perry South
375544,Individuals Receiving DHS Services,Population Served by DHS,2021,590,Perry South
375545,Individuals Receiving DHS Services,Population Served by DHS,2022,580,Perry South
375546,Individuals Receiving DHS Services,Population Served by DHS,2023,510,Perry South
375547,Individuals Receiving DHS Services,Population Served by DHS,2018,138,Point Breeze
375548,Individuals Receiving DHS Services,Population Served by DHS,2019,135,Point Breeze
375549,Individuals Receiving DHS Services,Population Served by DHS,2020,141,Point Breeze
375550,Individuals Receiving DHS Services,Population Served by DHS,2021,150,Point Breeze
375551,Individuals Receiving DHS Services,Population Served by DHS,2022,140,Point Breeze
375552,Individuals Receiving DHS Services,Population Served by DHS,2023,127,Point Breeze
375553,Individuals Receiving DHS Services,Population Served by DHS,2018,146,Point Breeze North
375554,Individuals Receiving DHS Services,Population Served by DHS,2019,137,Point Breeze North
375555,Individuals Receiving DHS Services,Population Served by DHS,2020,140,Point Breeze North
375556,Individuals Receiving DHS Services,Population Served by DHS,2021,141,Point Breeze North
375557,Individuals Receiving DHS Services,Population Served by DHS,2022,160,Point Breeze North
375558,Individuals Receiving DHS Services,Population Served by DHS,2023,132,Point Breeze North
375559,Individuals Receiving DHS Services,Population Served by DHS,2018,93,Polish Hill
375560,Individuals Receiving DHS Services,Population Served by DHS,2019,93,Polish Hill
375561,Individuals Receiving DHS Services,Population Served by DHS,2020,91,Polish Hill
375562,Individuals Receiving DHS Services,Population Served by DHS,2021,94,Polish Hill
375563,Individuals Receiving DHS Services,Population Served by DHS,2022,96,Polish Hill
375564,Individuals Receiving DHS Services,Population Served by DHS,2023,85,Polish Hill
375565,Individuals Receiving DHS Services,Population Served by DHS,2018,29,Regent Square
375566,Individuals Receiving DHS Services,Population Served by DHS,2019,29,Regent Square
375567,Individuals Receiving DHS Services,Population Served by DHS,2020,26,Regent Square
375568,Individuals Receiving DHS Services,Population Served by DHS,2021,30,Regent Square
375569,Individuals Receiving DHS Services,Population Served by DHS,2022,27,Regent Square
375570,Individuals Receiving DHS Services,Population Served by DHS,2023,27,Regent Square
375571,Individuals Receiving DHS Services,Population Served by DHS,2018,21,Ridgemont
375572,Individuals Receiving DHS Services,Population Served by DHS,2019,21,Ridgemont
375573,Individuals Receiving DHS Services,Population Served by DHS,2020,22,Ridgemont
375574,Individuals Receiving DHS Services,Population Served by DHS,2021,20,Ridgemont
375575,Individuals Receiving DHS Services,Population Served by DHS,2022,19,Ridgemont
375576,Individuals Receiving DHS Services,Population Served by DHS,2023,22,Ridgemont
375577,Individuals Receiving DHS Services,Population Served by DHS,2018,37,Saint Clair
375578,Individuals Receiving DHS Services,Population Served by DHS,2019,30,Saint Clair
375579,Individuals Receiving DHS Services,Population Served by DHS,2020,28,Saint Clair
375580,Individuals Receiving DHS Services,Population Served by DHS,2021,35,Saint Clair
375581,Individuals Receiving DHS Services,Population Served by DHS,2022,32,Saint Clair
375582,Individuals Receiving DHS Services,Population Served by DHS,2023,30,Saint Clair
375583,Individuals Receiving DHS Services,Population Served by DHS,2018,280,Shadyside
375584,Individuals Receiving DHS Services,Population Served by DHS,2019,268,Shadyside
375585,Individuals Receiving DHS Services,Population Served by DHS,2020,241,Shadyside
375586,Individuals Receiving DHS Services,Population Served by DHS,2021,289,Shadyside
375587,Individuals Receiving DHS Services,Population Served by DHS,2022,303,Shadyside
375588,Individuals Receiving DHS Services,Population Served by DHS,2023,268,Shadyside
375589,Individuals Receiving DHS Services,Population Served by DHS,2018,853,Sheraden
375590,Individuals Receiving DHS Services,Population Served by DHS,2019,827,Sheraden
375591,Individuals Receiving DHS Services,Population Served by DHS,2020,860,Sheraden
375592,Individuals Receiving DHS Services,Population Served by DHS,2021,836,Sheraden
375593,Individuals Receiving DHS Services,Population Served by DHS,2022,818,Sheraden
375594,Individuals Receiving DHS Services,Population Served by DHS,2023,723,Sheraden
375595,Individuals Receiving DHS Services,Population Served by DHS,2018,149,South Oakland
375596,Individuals Receiving DHS Services,Population Served by DHS,2019,147,South Oakland
375597,Individuals Receiving DHS Services,Population Served by DHS,2020,156,South Oakland
375598,Individuals Receiving DHS Services,Population Served by DHS,2021,178,South Oakland
375599,Individuals Receiving DHS Services,Population Served by DHS,2022,180,South Oakland
375600,Individuals Receiving DHS Services,Population Served by DHS,2023,142,South Oakland
375601,Individuals Receiving DHS Services,Population Served by DHS,2018,,South Shore
375602,Individuals Receiving DHS Services,Population Served by DHS,2019,,South Shore
375603,Individuals Receiving DHS Services,Population Served by DHS,2020,,South Shore
375604,Individuals Receiving DHS Services,Population Served by DHS,2021,,South Shore
375605,Individuals Receiving DHS Services,Population Served by DHS,2022,,South Shore
375606,Individuals Receiving DHS Services,Population Served by DHS,2023,,South Shore
375607,Individuals Receiving DHS Services,Population Served by DHS,2018,418,South Side Flats
